Date,Open,High,Low,Close*,Adj Close**,Volume,percentage,z-score
2015-11-09,17900.78,17900.78,17667.78,17730.48,17730.48,121210000.0,-0.01004169102411856,1.4106397445438887
2015-11-10,17724.13,17768.66,17657.72,17758.21,17758.21,108640000.0,0.0015639734513672732,1.3956586734949923
2015-11-11,17769.5,17807.18,17696.91,17702.22,17702.22,95230000.0,-0.003152907866276977,1.2526431079533478
2015-11-12,17691.93,17691.93,17443.5,17448.07,17448.07,113660000.0,-0.014356956359146023,0.8108548502171213
2015-11-13,17439.25,17439.25,17238.89,17245.24,17245.24,134640000.0,-0.01162478142281631,0.45513934752851126
2015-11-16,17229.94,17483.01,17210.43,17483.01,17483.01,137590000.0,0.013787572686723815,0.813470986563999
2015-11-17,17486.99,17599.33,17451.41,17489.5,17489.5,167190000.0,0.00037121754205959867,0.7920502471853312
2015-11-18,17485.49,17752.16,17485.49,17737.16,17737.16,106810000.0,0.014160496297778602,1.1615705537419505
2015-11-19,17739.83,17772.97,17681.98,17732.75,17732.75,114630000.0,-0.00024863055866886086,1.109926427134011
2015-11-20,17732.75,17914.34,17732.75,17823.81,17823.81,153140000.0,0.005135131324808695,1.2159242003693023
2015-11-23,17823.61,17868.18,17751.53,17792.68,17792.68,134680000.0,-0.0017465401617275944,1.1212576991086007
2015-11-24,17770.9,17862.6,17683.51,17812.19,17812.19,127170000.0,0.0010965183434985537,1.1108309911863263
2015-11-25,17820.81,17854.92,17801.83,17813.39,17813.39,82540000.0,6.736959352005023e-05,1.072518436622928
2015-11-27,17806.04,17830.36,17749.32,17813.39,17813.39,82540000.0,0.0,1.0319473919815485
2015-11-30,17802.84,17837.24,17719.79,17719.92,17719.92,155560000.0,-0.00524717642178163,0.8412739895234297
2015-12-01,17719.72,17895.5,17719.72,17888.35,17888.35,103880000.0,0.009505121919286319,1.0827746449022435
2015-12-02,17883.14,17901.58,17708.2,17729.68,17729.68,102860000.0,-0.008870018755223308,0.784002340415938
2015-12-03,17741.57,17780.59,17425.56,17477.67,17477.67,126990000.0,-0.014214018527125227,0.3267008271819524
2015-12-04,17482.68,17866.47,17482.68,17847.63,17847.63,137650000.0,0.02116758126226226,0.936893820127835
2015-12-07,17845.49,17845.49,17639.25,17730.51,17730.51,99670000.0,-0.006562215823613715,0.7007931276140213
2015-12-08,17703.99,17703.99,17485.39,17568.0,17568.0,113720000.0,-0.009165556997514313,0.37226967221325824
2015-12-09,17558.18,17767.69,17403.51,17492.3,17492.3,122020000.0,-0.004308970856102046,0.19252799266651302
2015-12-10,17493.17,17697.74,17474.66,17574.75,17574.75,107310000.0,0.004713502512534218,0.3219420192019837
2015-12-11,17574.75,17574.75,17230.5,17265.21,17265.21,134510000.0,-0.017612768318183813,-0.43767512018832916
2015-12-14,17277.11,17378.02,17138.47,17368.5,17368.5,142540000.0,0.005982551037606809,-0.2623588617166671
2015-12-15,17374.78,17627.63,17341.18,17524.91,17524.91,123430000.0,0.00900538330886369,0.08835668950003486
2015-12-16,17530.85,17784.36,17483.68,17749.09,17749.09,123790000.0,0.012792077106244859,0.7236398440878827
2015-12-17,17756.54,17796.76,17493.5,17495.84,17495.84,115780000.0,-0.01426833713728426,-0.12208436798830759
2015-12-18,17495.04,17496.58,17124.31,17128.55,17128.55,344560000.0,-0.020992990333702277,-1.4272523810598665
2015-12-21,17154.94,17272.36,17116.73,17251.62,17251.62,114910000.0,0.007185079881250944,-1.0621252379207753
2015-12-22,17253.55,17451.11,17242.86,17417.27,17417.27,91570000.0,0.009601996797981904,-0.5041913014527584
2015-12-23,17427.63,17607.92,17427.63,17602.61,17602.61,92820000.0,0.010641162478390642,0.15380705023419672
2015-12-24,17593.26,17606.34,17543.95,17552.17,17552.17,40350000.0,-0.0028654841526343233,-0.07311201893272674
2015-12-28,17535.66,17536.9,17437.34,17528.27,17528.27,59770000.0,-0.0013616549976440684,-0.20937567082877484
2015-12-29,17547.37,17750.02,17547.37,17720.98,17720.98,69860000.0,0.010994239591243016,0.5595219289013986
2015-12-30,17711.94,17714.13,17588.87,17603.87,17603.87,59760000.0,-0.006608550994358087,0.0019313038666918935
2015-12-31,17590.66,17590.66,17421.16,17425.03,17425.03,93690000.0,-0.01015912978225808,-0.8637812219650559
2016-01-04,17405.48,17405.48,16957.63,17148.94,17148.94,148060000.0,-0.015844449048294296,-2.131869501428014
2016-01-05,17147.5,17195.84,17038.61,17158.66,17158.66,105750000.0,0.0005667988808637503,-2.0599387447669533
2016-01-06,17154.83,17154.83,16817.62,16906.51,16906.51,120250000.0,-0.014695203471599805,-3.0195692936494134
2016-01-07,16888.36,16888.36,16463.63,16514.1,16514.1,176240000.0,-0.023210585744781187,-3.8900700971162534
2016-01-08,16519.17,16651.89,16314.57,16346.45,16346.45,141850000.0,-0.010151930774307871,-3.7437699807368703
2016-01-11,16358.71,16461.85,16232.03,16398.57,16398.57,127790000.0,0.003188459879668093,-3.144859200809438
2016-01-12,16419.11,16591.35,16322.07,16516.22,16516.22,117480000.0,0.007174406061016381,-2.572962862705427
2016-01-13,16526.63,16593.51,16123.2,16151.41,16151.41,153530000.0,-0.022087983812276724,-3.1016581254030893
2016-01-14,16159.01,16482.05,16075.12,16379.05,16379.05,158830000.0,0.014094125528359314,-2.3730604439927427
2016-01-15,16354.33,16354.33,15842.11,15988.08,15988.08,239210000.0,-0.023870126777804535,-2.894002676424933
2016-01-19,16009.45,16171.96,15900.25,16016.02,16016.02,144360000.0,0.0017475519261851424,-2.592204530676636
2016-01-20,15989.45,15989.45,15450.56,15766.74,15766.74,191870000.0,-0.015564416128351577,-2.7741414055981886
2016-01-21,15768.87,16038.59,15704.66,15882.68,15882.68,145140000.0,0.007353454169980678,-2.3777276578409166
2016-01-22,15921.1,16136.79,15921.1,16093.51,16093.51,145850000.0,0.013274208131121457,-1.9122824388738668
2016-01-25,16086.46,16086.46,15880.15,15885.22,15885.22,123250000.0,-0.012942484268503307,-2.109744662825347
2016-01-26,15893.16,16185.79,15893.16,16167.23,16167.23,118210000.0,0.01775298044345619,-1.5898804606221282
2016-01-27,16168.74,16235.03,15878.3,15944.46,15944.46,138350000.0,-0.013779107490893616,-1.827314495283701
2016-01-28,15960.28,16102.14,15863.72,16069.64,16069.64,130120000.0,0.00785100279344686,-1.5642108776523809
2016-01-29,16090.26,16466.3,16090.26,16466.3,16466.3,217940000.0,0.02468381370086692,-0.949238451144426
2016-02-01,16453.63,16510.98,16299.47,16449.18,16449.18,114450000.0,-0.0010396992645584913,-0.9436756365309146
2016-02-02,16420.21,16420.21,16108.44,16153.54,16153.54,126210000.0,-0.01797293238933484,-1.3135964158415372
2016-02-03,16186.2,16381.69,15960.45,16336.66,16336.66,141870000.0,0.011336214848262305,-1.0149239559578596
2016-02-04,16329.67,16485.84,16266.16,16416.58,16416.58,131490000.0,0.004892064840671395,-0.8678821312643435
2016-02-05,16417.95,16423.63,16129.81,16204.97,16204.97,139010000.0,-0.012890017287401023,-1.1221561382584344
2016-02-08,16147.51,16147.51,15803.55,16027.05,16027.05,165880000.0,-0.01097934769394826,-1.3187163020888795
2016-02-09,16005.41,16136.62,15881.11,16014.38,16014.38,127740000.0,-0.0007905384958554196,-1.2844335731657968
2016-02-10,16035.61,16201.89,15899.91,15914.74,15914.74,122290000.0,-0.0062219080601308985,-1.3676821811756807
2016-02-11,15897.82,15897.82,15503.01,15660.18,15660.18,172070000.0,-0.015995234606408837,-1.646068339844492
2016-02-12,15691.62,15974.04,15691.62,15973.84,15973.84,132550000.0,0.02002914398174216,-1.1696878194325133
2016-02-16,16012.39,16196.41,16012.39,16196.41,16196.41,142030000.0,0.013933406119004621,-0.8286022355871243
2016-02-17,16217.98,16486.12,16217.98,16453.83,16453.83,124080000.0,0.015893645567135017,-0.4405153137815274
2016-02-18,16483.76,16511.84,16390.43,16413.43,16413.43,104950000.0,-0.0024553553792643346,-0.47004874338889086
2016-02-19,16410.96,16410.96,16278.0,16391.99,16391.99,134340000.0,-0.0013062473840018685,-0.4753174370718979
2016-02-22,16417.13,16664.24,16417.13,16620.66,16620.66,102240000.0,0.013950106118903127,-0.1087388045580304
2016-02-23,16610.39,16610.39,16403.53,16431.78,16431.78,98170000.0,-0.011364169653912737,-0.3642664228009024
2016-02-24,16418.84,16507.39,16165.86,16484.99,16484.99,93620000.0,0.0032382371234280782,-0.2548222947194543
2016-02-25,16504.38,16697.98,16458.42,16697.29,16697.29,94120000.0,0.01287838209183012,0.10496573729132119
2016-02-26,16712.7,16795.98,16623.91,16639.97,16639.97,98480000.0,-0.003432892403497756,0.042964022583115276
2016-02-29,16634.15,16726.12,16510.4,16516.5,16516.5,126220000.0,-0.007420085492942707,-0.13733235760950438
2016-03-01,16545.67,16865.56,16545.67,16865.08,16865.08,105050000.0,0.021104955650410373,0.4630910105460931
2016-03-02,16851.17,16900.17,16766.32,16899.32,16899.32,104470000.0,0.002030230511802955,0.553083737796678
2016-03-03,16896.17,16944.31,16820.73,16943.9,16943.9,91110000.0,0.002637975965896988,0.6815247452426335
2016-03-04,16945.0,17062.38,16898.84,17006.77,17006.77,106910000.0,0.0037104798777141124,0.828315033749369
2016-03-07,16991.29,17099.25,16940.48,17073.95,17073.95,100290000.0,0.00395019160016874,0.9546645889646888
2016-03-08,17050.67,17072.79,16921.51,16964.1,16964.1,108380000.0,-0.006433777772571814,0.7721398448183018
2016-03-09,16969.17,17048.5,16947.94,17000.36,17000.36,116690000.0,0.0021374549784545227,0.8702876248487922
2016-03-10,17006.05,17130.11,16821.86,16995.13,16995.13,117570000.0,-0.0003076405440826102,0.9124691235191921
2016-03-11,17014.99,17220.09,17014.99,17213.31,17213.31,123420000.0,0.012837795297829357,1.3801617801485302
2016-03-14,17207.49,17275.07,17161.16,17229.13,17229.13,96350000.0,0.0009190562419429948,1.452486841632915
2016-03-15,17217.15,17251.7,17120.35,17251.53,17251.53,92830000.0,0.001300123685873844,1.5759388503316838
2016-03-16,17249.34,17379.18,17204.07,17325.76,17325.76,118710000.0,0.004302806765544842,1.7862632683070063
2016-03-17,17321.38,17529.01,17297.65,17481.49,17481.49,117990000.0,0.008988350294590441,2.1103294791885534
2016-03-18,17481.49,17620.58,17481.49,17602.3,17602.3,321230000.0,0.006910738157902774,2.271572930388142
2016-03-21,17589.7,17644.97,17551.28,17623.87,17623.87,84410000.0,0.0012254080432669845,2.2222539301192583
2016-03-22,17602.71,17648.94,17540.42,17582.57,17582.57,95450000.0,-0.0023434126556766133,2.0360404198262834
2016-03-23,17588.81,17588.81,17486.27,17502.59,17502.59,84240000.0,-0.004548823067390018,1.7846122964275488
2016-03-24,17485.33,17517.14,17399.01,17515.73,17515.73,84100000.0,0.0007507460324442938,1.716756057724289
2016-03-28,17526.08,17583.81,17493.03,17535.39,17535.39,70460000.0,0.0011224196764849648,1.666218151947978
2016-03-29,17512.58,17642.81,17434.27,17633.11,17633.11,86160000.0,0.005572730347029653,1.745888750110538
2016-03-30,17652.36,17790.11,17652.36,17716.66,17716.66,79330000.0,0.004738245267000396,1.7893277329525379
2016-03-31,17716.05,17755.7,17669.72,17685.09,17685.09,102600000.0,-0.0017819385821029599,1.6510293195098336
2016-04-01,17661.74,17811.48,17568.02,17792.75,17792.75,104890000.0,0.006087613916581747,1.7373211853732062
2016-04-04,17799.39,17806.38,17710.67,17737.0,17737.0,85230000.0,-0.0031332986750221004,1.5745083369103483
2016-04-05,17718.03,17718.03,17579.56,17603.32,17603.32,115230000.0,-0.007536787506342679,1.316306282736542
2016-04-06,17605.45,17723.55,17542.54,17716.05,17716.05,99410000.0,0.0064039056268931915,1.4384731185114363
2016-04-07,17687.28,17687.28,17484.23,17541.96,17541.96,90120000.0,-0.009826682584436197,1.1183520449902158
2016-04-08,17555.39,17694.51,17528.16,17576.96,17576.96,79990000.0,0.001995216041992931,1.1340075501894336
2016-04-11,17586.48,17731.63,17555.9,17556.41,17556.41,107100000.0,-0.0011691441523448143,1.059781183577046
2016-04-12,17571.34,17744.43,17553.57,17721.25,17721.25,81020000.0,0.00938916327426842,1.2792294076218225
2016-04-13,17741.66,17918.35,17741.66,17908.28,17908.28,91710000.0,0.010553995908866298,1.5191049254297355
2016-04-14,17912.25,17962.14,17885.44,17926.43,17926.43,84510000.0,0.0010134976670010953,1.4794971251908244
2016-04-15,17925.95,17937.65,17867.41,17897.46,17897.46,118160000.0,-0.0016160495982747713,1.3731704331698231
2016-04-18,17890.2,18009.53,17848.22,18004.16,18004.16,89390000.0,0.005961739822298862,1.4797008568676178
2016-04-19,18012.1,18103.46,17984.43,18053.6,18053.6,89820000.0,0.002746032028153378,1.4906700025520094
2016-04-20,18059.49,18167.63,18031.21,18096.27,18096.27,100210000.0,0.002363517525590497,1.4892871860744616
2016-04-21,18092.84,18107.29,17963.89,17982.52,17982.52,102720000.0,-0.006285825753041929,1.2676673281336144
2016-04-22,17985.05,18026.85,17909.89,18003.75,18003.75,134120000.0,0.001180590929413583,1.2606243966589434
2016-04-25,17990.94,17990.94,17855.55,17977.24,17977.24,83770000.0,-0.0014724710129833118,1.1849121640410143
2016-04-26,17987.38,18043.77,17934.17,17990.32,17990.32,92570000.0,0.0007275866595761737,1.1793973130552935
2016-04-27,17996.14,18084.66,17920.26,18041.55,18041.55,109090000.0,0.002847642509971937,1.2614379262827697
2016-04-28,18023.88,18035.73,17796.55,17830.76,17830.76,100920000.0,-0.011683585944666675,0.8742738847798976
2016-04-29,17813.09,17814.83,17651.98,17773.64,17773.64,136670000.0,-0.003203452909466553,0.7441478949321529
2016-05-02,17783.78,17912.35,17773.71,17891.16,17891.16,80100000.0,0.006612038952066079,0.9385725102599041
2016-05-03,17870.75,17870.75,17670.88,17750.91,17750.91,97060000.0,-0.007839066891135116,0.635346104804282
2016-05-04,17735.02,17738.06,17609.01,17651.26,17651.26,95020000.0,-0.0056137967011269385,0.4014013730234918
2016-05-05,17664.48,17736.11,17615.82,17660.71,17660.71,81530000.0,0.0005353725456427316,0.3911348522955969
2016-05-06,17650.3,17744.54,17580.38,17740.63,17740.63,80020000.0,0.00452529937924373,0.5395760426268735
2016-05-09,17743.85,17783.16,17668.38,17705.91,17705.91,85590000.0,-0.001957089460746353,0.4287123332103497
2016-05-10,17726.66,17934.61,17726.66,17928.35,17928.35,75790000.0,0.012563036861703125,0.9494602827969545
2016-05-11,17919.03,17919.03,17711.05,17711.12,17711.12,87390000.0,-0.012116563989435725,0.3643514756827009
2016-05-12,17711.12,17798.19,17625.38,17720.5,17720.5,88560000.0,0.0005296107756032065,0.35714760300958964
2016-05-13,17711.12,17734.74,17512.48,17535.32,17535.32,86640000.0,-0.010450043734657632,-0.23533521187559867
2016-05-16,17531.76,17755.8,17531.76,17710.71,17710.71,88440000.0,0.010002098621525013,0.269969997141133
2016-05-17,17701.46,17701.46,17469.92,17529.98,17529.98,103260000.0,-0.010204559839780525,-0.36975426811358797
2016-05-18,17501.28,17636.22,17418.21,17526.62,17526.62,79120000.0,-0.00019167163910061014,-0.4350442003892683
2016-05-19,17514.16,17514.16,17331.07,17435.4,17435.4,95530000.0,-0.0052046544056981725,-0.8149281094897599
2016-05-20,17437.32,17571.75,17437.32,17500.94,17500.94,111990000.0,0.0037590190073069074,-0.6521356905315585
2016-05-23,17507.04,17550.7,17480.05,17492.93,17492.93,87790000.0,-0.00045768970123882813,-0.7724026094415607
2016-05-24,17525.19,17742.59,17525.19,17706.05,17706.05,86480000.0,0.012183207730208645,0.07898033549024086
2016-05-25,17735.09,17891.71,17735.09,17851.51,17851.51,79180000.0,0.008215271051420281,0.7290752028330657
2016-05-26,17859.52,17888.66,17803.82,17828.29,17828.29,68940000.0,-0.0013007303023664374,0.590351657854366
2016-05-27,17826.85,17873.22,17824.73,17873.22,17873.22,73190000.0,0.0025201519607320755,0.7998197939614438
2016-05-31,17891.5,17899.24,17724.03,17787.2,17787.2,147390000.0,-0.00481278695165166,0.3026223230147993
2016-06-01,17754.55,17809.18,17664.79,17789.67,17789.67,78530000.0,0.00013886390213180277,0.28877621127962605
2016-06-02,17789.05,17838.56,17703.55,17838.56,17838.56,75560000.0,0.0027482241098346627,0.5461660590837351
2016-06-03,17799.8,17833.17,17689.68,17807.06,17807.06,82270000.0,-0.0017658376012413823,0.34490805697237437
2016-06-06,17825.69,17949.68,17822.81,17920.33,17920.33,71870000.0,0.006360960203424915,0.9644766118025939
2016-06-07,17936.22,18003.23,17936.22,17938.28,17938.28,78750000.0,0.0010016556614749206,1.0313199826671424
2016-06-08,17931.91,18016.0,17931.91,18005.05,18005.05,71260000.0,0.00372220748031582,1.3709593885149711
2016-06-09,17969.98,18005.22,17915.88,17985.19,17985.19,69690000.0,-0.0011030238738576337,1.2092017359203326
2016-06-10,17938.82,17938.82,17812.34,17865.34,17865.34,90540000.0,-0.00666381617319578,0.47712723698459075
2016-06-13,17830.5,17893.28,17731.35,17732.48,17732.48,101690000.0,-0.007436746236007874,-0.3142324981684265
